mode,mu,sigma,mean_u,ppl_var,ppl_max,corrected_state,text_snippet
wild,0.505,0.035,0.52472375,2478893.6654236964,12875.83729854183,4,the secret to good computer performance — it comes down to how you organize your data and memory. Co...
wild,0.505,0.04,0.523815,2685952.5207857136,13262.621343873509,4,the secret to good computer performance — it comes down to how you organize your data and memory. Co...
wild,0.505,0.045,0.51608625,397.4157757340329,113.38408304498272,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.05,0.51608625,405.7345624188491,113.6790980052038,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.055,0.51608625,412.10287661386593,113.97565217391308,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.06,0.5197050000000001,1442.8063798273274,272.92451847995824,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.065,0.5197050000000001,1499.312546266423,280.66809421841555,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.07,0.52004625,1569.8810228035377,289.3421633554085,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.075,0.52004625,1626.9210923146468,295.20720720720715,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.08,0.52004625,1723.2301525537682,304.4645760743322,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.085,0.5208925000000001,3970.914430971048,410.88401253918494,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.09,0.5208925000000001,4138.522467668823,409.920250195465,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.095,0.5208925000000001,4439.068660396133,409.920250195465,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.505,0.1,0.5208575,3212.0018108058403,339.1254851228979,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.01,0.5002774999999999,71729.03963684753,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.51,0.015,0.5002774999999999,72350.16570705522,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.51,0.02,0.5002774999999999,74909.22947645452,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.51,0.025,0.52615625,2391014.538761229,12372.57817109145,4,the secret to good computer performance — it comes down to how you organize your data and memory. Co...
wild,0.51,0.03,0.5241475,586989669.9474597,217885.9220779221,4,the secret to good computer performance — it comes down to how you organize your data and memory. Co...
wild,0.51,0.035,0.52275875,1388.9030886672704,264.3913262733233,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.04,0.52275875,1388.182944762097,263.85908404630084,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.045,0.52275875,1398.9441821196056,264.79191919191913,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.05,0.5192589041095892,6135.311670050526,600.2152261018892,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.055,0.52004625,1482.9209280845632,277.25436277102057,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.06,0.52004625,1556.2123865423548,286.33970507919173,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.065,0.52004625,1625.9873801165631,294.3784390791691,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.07,0.52004625,1707.8531751485236,304.4645760743322,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.075,0.52004625,1817.854066567235,315.4560770156439,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.08,0.5208925000000001,4061.2280352609487,409.6,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.085,0.5208925000000001,4215.545852266054,406.4248062015503,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.09,0.5208575,2813.837486436704,339.5647668393781,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.095,0.5208575,3450.6214930536835,348.132802124834,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.51,0.1,0.5208575,4663.973694361157,440.20822837951306,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.01,0.5002774999999999,71604.01063335969,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.515,0.015,0.5002774999999999,71660.92801347164,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.515,0.02,0.4968525,10485640.54515987,28532.680272108857,1,the secret to good sex: It's all about finding the right mix of experiences and activities to make y...
wild,0.515,0.025,0.49606875,155312.63205702443,3086.316409124357,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.515,0.03,0.49732125,151675.44664879268,3006.6695340501774,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.515,0.035,0.52275875,1409.159211824795,264.6582534073699,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.04,0.5192589041095892,3865.673715592198,434.0132450331124,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.045,0.5192589041095892,5419.768055948354,551.8821052631578,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.05,0.52004625,1529.3726777807524,282.94009713977334,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.055,0.52004625,1601.338036619349,292.4082543223647,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.06,0.52004625,1692.5844261982536,303.93507246376817,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.065,0.52004625,1798.9141996374035,316.5990338164251,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.07,0.52004625,1918.547924094816,328.29555416405753,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.075,0.5208925000000001,4132.608774051217,405.7956656346748,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.08,0.5208925000000001,4318.130468066532,405.4818252126837,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.085,0.5208575,3039.147759294881,354.24864864864867,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.09,0.5208575,3808.252776977608,363.5839112343965,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.095,0.5208575,5344.396438185631,488.16387337057705,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.515,0.1,0.5208575,7878.994710646795,664.0759974667512,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.01,0.5002774999999999,71522.82180333603,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.52,0.015,0.5002774999999999,71576.65963789851,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.52,0.02,0.5002774999999999,71617.07782637834,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.52,0.025,0.4968525,10533599.71218964,28532.680272108857,1,the secret to good sex: It's all about finding the right mix of experiences and activities to make y...
wild,0.52,0.03,0.494045,125679.67106886316,3086.316409124357,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.52,0.035,0.494045,119559.64111240776,3010.986360373296,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.52,0.04,0.5145250000000001,1280.0331847606008,241.38489871086557,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.045,0.5243425,2964.531522056294,395.0926902788245,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.05,0.52004625,1670.4084425368503,303.93507246376817,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.055,0.52004625,1782.4919579899547,318.3290831815421,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.06,0.52004625,1911.7578197454368,332.2484157160964,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.065,0.52004625,2008.4454464073965,341.1112556929081,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.07,0.5208925000000001,4243.289608958256,405.4818252126837,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.075,0.5208925000000001,4487.425174596616,405.4818252126837,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.08,0.5208575,3286.125351522332,372.099361249113,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.085,0.5208575,4305.970314486881,382.13411078717206,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.09,0.5208575,6086.631714219962,534.1701477330614,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.095,0.5208575,9570.3396340546,752.2065997130557,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.52,0.1,0.5208575,15918.261048030594,1040.253968253968,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.01,0.5002774999999999,71516.4432627091,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.525,0.015,0.5002774999999999,71514.55299551084,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.525,0.02,0.5002774999999999,71559.76698210176,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.525,0.025,0.5002774999999999,71594.82261734697,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.525,0.03,0.5002774999999999,72349.38243416301,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.525,0.035,0.5002774999999999,74103.8552536475,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.525,0.04,0.494045,119878.24182439972,3015.315600287563,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.525,0.045,0.4954924999999999,110103.44127162732,2991.657631954351,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.525,0.05,0.51751375,1532.76330467461,249.8989513822688,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.055,0.5145250000000001,1257.65007228568,241.83025830258316,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.06,0.5243425,10186.069346048149,868.745650372825,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.065,0.5208925000000001,4418.856720711009,405.16846986089655,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.07,0.5208925000000001,4676.308405870264,404.8555984555985,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.075,0.5208575,3602.59960473512,395.3906485671191,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.08,0.5208575,4814.130937972541,413.4763406940063,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.085,0.5208575,7222.329516419266,603.3233601841196,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.09,0.5208575,11948.574972020995,864.4484748557295,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.095,0.5213812499999999,875309528.6448914,266305.01587301574,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.525,0.1,0.5213812499999999,875305740.1935564,266305.01587301574,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.01,0.5002774999999999,71510.86314361519,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.015,0.5002774999999999,71508.9078929593,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.02,0.5002774999999999,71513.81661158081,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.025,0.5002774999999999,71549.83994016063,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.03,0.5002774999999999,71577.53504353532,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.035,0.5002774999999999,72438.83056545188,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.04,0.5002774999999999,73745.94886482615,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.53,0.045,0.494045,120698.45209125926,3026.1933621933595,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.53,0.05,0.4954924999999999,110260.50309793463,2993.793004996433,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.53,0.055,0.4944174999999999,107413.45439161628,2953.735211267605,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.53,0.06,0.5153925000000001,64701.42616317598,2222.7366189719137,3a,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.065,0.5153925000000001,66357.65131849344,2246.547402249599,3a,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.07,0.5153925000000001,69829.70282336173,2303.297089511257,3a,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.075,0.5375725,22962.306764274555,1102.024172359432,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.08,0.5208575,8790.032921728722,691.2168754119976,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.085,0.5208575,15525.717126032145,1011.162970106075,3b,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.09,0.5213812499999999,822268742.775097,258111.0153846153,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.53,0.095,0.549,13571245035.915327,1048576.0,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.53,0.1,0.549,13571242385.685228,1048576.0,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.535,0.01,0.5002774999999999,71512.52219473617,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.015,0.5002774999999999,71509.99183373402,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.02,0.5002774999999999,71508.63014485096,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.025,0.5002774999999999,71518.09499959896,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.03,0.5002774999999999,71545.437211494,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.035,0.5002774999999999,71662.61898501078,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.04,0.5002774999999999,72463.01288554085,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.045,0.5002774999999999,73802.34436994701,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.05,0.494045,120656.5438306424,3026.1933621933595,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.535,0.055,0.5006375000000001,146474.94624718535,2417.466282420749,2,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.535,0.06,0.4954924999999999,108838.70745495854,2974.6836879432617,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.535,0.065,0.5366612500000001,19797.874937086526,979.977570093458,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.535,0.07,0.5263837499999999,24035.547506218885,1000.5496183206108,4,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.535,0.075,0.5263837499999999,25257.804356510176,1011.162970106075,4,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.535,0.08,0.52916875,21237.00741190877,1022.0038986354776,2,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.535,0.085,0.549,13571277982.537188,1048576.0,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.535,0.09,0.549,13571270018.60444,1048576.0,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.535,0.095,0.549,13571263257.116993,1048576.0,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.535,0.1,0.549,13571258977.358437,1048576.0,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.54,0.01,0.5002774999999999,71518.31310660622,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.015,0.5002774999999999,71514.23761463411,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.02,0.5002774999999999,71511.79971531949,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.025,0.5002774999999999,71509.7651829225,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.03,0.5002774999999999,71520.0956269064,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.035,0.5002774999999999,71545.81779512743,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.04,0.5002774999999999,71753.18790188969,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.045,0.5002774999999999,72478.49278664081,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.05,0.5002774999999999,73535.3699212737,1812.57735522904,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.055,0.494045,120819.24722847968,3028.3783393501803,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.54,0.06,0.5006375000000001,146109.52332244552,2418.8604382929634,2,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.54,0.065,0.4954924999999999,108995.41924813428,2976.794889992901,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.54,0.07,0.4944174999999999,107569.00369558096,2955.8167723749125,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.54,0.075,0.523485,54281217793.55888,2097152.0,4,"the secret to good computer performance — memory management. When memory is managed correctly, your ..."
wild,0.54,0.08,0.549,15441199827.755983,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.54,0.085,0.549,15441183305.329489,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.54,0.09,0.549,15441174202.035343,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.54,0.095,0.549,15441166880.580591,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.54,0.1,0.549,15441154379.810312,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.545,0.01,0.5002774999999999,71523.83625920744,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.015,0.5002774999999999,71520.12496005947,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.02,0.5002774999999999,71516.13077831529,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.025,0.5002774999999999,71513.89632044887,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.03,0.5002774999999999,71512.00445080407,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.035,0.5002774999999999,71524.34499191672,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.04,0.5002774999999999,71543.60207580787,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.045,0.5002774999999999,72008.56775776795,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.05,0.5002774999999999,72447.83707721237,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.055,0.5002774999999999,74103.31037932046,1826.7874564459923,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.06,0.494045,120821.27642907118,3028.3783393501803,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.545,0.065,0.5006375000000001,145822.22679653784,2418.8604382929634,2,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.545,0.07,0.4954924999999999,110092.085862319,2991.657631954351,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.545,0.075,0.4944174999999999,107570.75575041286,2955.8167723749125,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.545,0.08,0.4944174999999999,107264.84369137768,2951.656579873329,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.545,0.085,0.549,15441215605.810217,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.545,0.09,0.549,15441203431.901789,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.545,0.095,0.549,15441194572.67836,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.545,0.1,0.549,15441179464.40798,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.55,0.01,0.5002774999999999,71525.32285665492,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.015,0.5002774999999999,71523.98434043632,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.02,0.5002774999999999,71521.09009664996,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.025,0.5002774999999999,71517.61158682872,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.03,0.5002774999999999,71515.58640088918,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.035,0.5002774999999999,71513.63008727135,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.04,0.5002774999999999,71527.02431641328,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.045,0.5002774999999999,71544.36644277183,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.05,0.54454625,154457.395134876,3515.7619446772824,2,the secret to good sex: it’s all about communication. Data scientists prove it. I have something in ...
wild,0.55,0.055,0.5002774999999999,72446.48957836635,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.06,0.4948375,10456260.839463484,28976.1934369603,1,the secret to good sex: It's all about finding the right mix of experiences and activities to make y...
wild,0.55,0.065,0.5002774999999999,76454.58498582135,1854.2458001768337,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.07,0.4954924999999999,111534.44760668042,3010.986360373296,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.55,0.075,0.5002725,3564.462857733021,452.75302245250447,2,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.55,0.08,0.4944174999999999,108949.08257929757,2974.6836879432617,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.55,0.085,0.4944174999999999,107570.23457410643,2955.8167723749125,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.55,0.09,0.549,15441225558.967838,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.55,0.095,0.549,15441217654.12356,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.55,0.1,0.549,15441206060.837109,1118481.066666667,2,the secret to good computer performance — memory management. Memory management is a computer science...
wild,0.555,0.01,0.5002774999999999,71525.41104830937,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.015,0.5002774999999999,71525.223455627,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.02,0.5002774999999999,71524.15363939793,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.025,0.5002774999999999,71521.71603421243,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.03,0.5002774999999999,71518.73566397042,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.035,0.5002774999999999,71516.59010365325,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.04,0.5002774999999999,71514.80641497756,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.045,0.5002774999999999,71528.71425360827,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.05,0.5002774999999999,71546.35404405104,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.055,0.5002774999999999,72236.5573252278,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.06,0.5002774999999999,72442.13477445125,1814.1453287197228,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.065,0.5002774999999999,73688.82471779943,1822.02606429192,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.07,0.5002774999999999,76423.12818473468,1854.2458001768337,1,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
wild,0.555,0.075,0.4954924999999999,111535.29657144818,3010.986360373296,1,the secret to good sex: It's all about communication. You may be noticing your relationship with you...
wild,0.555,0.08,0.5002725,3557.0917666832647,453.14433880726,2,"the secret to good sex  the secret to good sex A few months ago, I wrote an article for the Huffingt..."
